#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#group,false,false,true,true,false,false,true,true,true,true
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,cpu,host
#group,false,false,true,true,false,false,true,true,true
#default,_result,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,host
,,514,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,28,age,file,phoenix
,,514,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,28,age,file,phoenix
,,514,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,28,age,file,phoenix
,,514,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,28,age,file,phoenix
,,514,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,28,age,file,phoenix
,,514,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,28,age,file,phoenix

#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string,string
#group,false,false,true,true,false,false,true,true,true,true
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,directory,host
,,515,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,97,count,filecount,/home/ritik/Desktop/DB_Project/test,phoenix
,,515,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,97,count,filecount,/home/ritik/Desktop/DB_Project/test,phoenix
,,515,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,97,count,filecount,/home/ritik/Desktop/DB_Project/test,phoenix
,,515,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,97,count,filecount,/home/ritik/Desktop/DB_Project/test,phoenix
,,515,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,97,count,filecount,/home/ritik/Desktop/DB_Project/test,phoenix
,,515,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,97,count,filecount,/home/ritik/Desktop/DB_Project/test,phoenix
,,516,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,93421927,size_bytes,filecount,/home/ritik/Desktop/DB_Project/test,phoenix
,,516,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,93421927,size_bytes,filecount,/home/ritik/Desktop/DB_Project/test,phoenix
,,516,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,93421927,size_bytes,filecount,/home/ritik/Desktop/DB_Project/test,phoenix
,,516,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,93421927,size_bytes,filecount,/home/ritik/Desktop/DB_Project/test,phoenix
,,516,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,93421927,size_bytes,filecount,/home/ritik/Desktop/DB_Project/test,phoenix
,,516,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,93421927,size_bytes,filecount,/home/ritik/Desktop/DB_Project/test,phoenix

#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string,string
#group,false,false,true,true,false,false,true,true,true,true
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,file,host
,,517,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,1,exists,filestat,/home/ritik/Desktop/DB_Project/test/sample2.json,phoenix
,,517,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,1,exists,filestat,/home/ritik/Desktop/DB_Project/test/sample2.json,phoenix
,,517,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,1,exists,filestat,/home/ritik/Desktop/DB_Project/test/sample2.json,phoenix
,,517,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,1,exists,filestat,/home/ritik/Desktop/DB_Project/test/sample2.json,phoenix
,,517,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,1,exists,filestat,/home/ritik/Desktop/DB_Project/test/sample2.json,phoenix
,,517,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,1,exists,filestat,/home/ritik/Desktop/DB_Project/test/sample2.json,phoenix
,,518,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,1650934989481092000,modification_time,filestat,/home/ritik/Desktop/DB_Project/test/sample2.json,phoenix
,,518,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,1650934989481092000,modification_time,filestat,/home/ritik/Desktop/DB_Project/test/sample2.json,phoenix
,,518,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,1650934989481092000,modification_time,filestat,/home/ritik/Desktop/DB_Project/test/sample2.json,phoenix
,,518,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,1650934989481092000,modification_time,filestat,/home/ritik/Desktop/DB_Project/test/sample2.json,phoenix
,,518,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,1650934989481092000,modification_time,filestat,/home/ritik/Desktop/DB_Project/test/sample2.json,phoenix
,,518,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,1650934989481092000,modification_time,filestat,/home/ritik/Desktop/DB_Project/test/sample2.json,phoenix
,,519,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,265,size_bytes,filestat,/home/ritik/Desktop/DB_Project/test/sample2.json,phoenix
,,519,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,265,size_bytes,filestat,/home/ritik/Desktop/DB_Project/test/sample2.json,phoenix
,,519,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,265,size_bytes,filestat,/home/ritik/Desktop/DB_Project/test/sample2.json,phoenix
,,519,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,265,size_bytes,filestat,/home/ritik/Desktop/DB_Project/test/sample2.json,phoenix
,,519,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,265,size_bytes,filestat,/home/ritik/Desktop/DB_Project/test/sample2.json,phoenix
,,519,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,265,size_bytes,filestat,/home/ritik/Desktop/DB_Project/test/sample2.json,phoenix

#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string
#group,false,false,true,true,false,false,true,true,true
#default,_result,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,host
,,520,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,2029948928,active,mem,phoenix
,,520,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,2030346240,active,mem,phoenix
,,520,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,2030800896,active,mem,phoenix
,,520,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,2030837760,active,mem,phoenix
,,520,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,2020356096,active,mem,phoenix
,,520,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,2020548608,active,mem,phoenix
,,521,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,2708271104,available,mem,phoenix
,,521,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,2712784896,available,mem,phoenix
,,521,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,2705137664,available,mem,phoenix
,,521,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,2689781760,available,mem,phoenix
,,521,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,4446543872,available,mem,phoenix
,,521,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,4608937984,available,mem,phoenix

#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string
#group,false,false,true,true,false,false,true,true,true
#default,_result,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,host
,,522,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,33.1692093756835,available_percent,mem,phoenix
,,522,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,33.22449147491838,available_percent,mem,phoenix
,,522,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,33.1308329637827,available_percent,mem,phoenix
,,522,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,32.942763462846614,available_percent,mem,phoenix
,,522,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,54.458486253719755,available_percent,mem,phoenix
,,522,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,56.447387695067555,available_percent,mem,phoenix

#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string
#group,false,false,true,true,false,false,true,true,true
#default,_result,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,host
,,523,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,289476608,buffered,mem,phoenix
,,523,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,289660928,buffered,mem,phoenix
,,523,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,289763328,buffered,mem,phoenix
,,523,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,289873920,buffered,mem,phoenix
,,523,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,290217984,buffered,mem,phoenix
,,523,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,290267136,buffered,mem,phoenix
,,524,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,3168387072,cached,mem,phoenix
,,524,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,3183222784,cached,mem,phoenix
,,524,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,3162230784,cached,mem,phoenix
,,524,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,3196657664,cached,mem,phoenix
,,524,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,2801885184,cached,mem,phoenix
,,524,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,2740699136,cached,mem,phoenix
,,525,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,6229987328,commit_limit,mem,phoenix
,,525,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,6229987328,commit_limit,mem,phoenix
,,525,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,6229987328,commit_limit,mem,phoenix
,,525,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,6229987328,commit_limit,mem,phoenix
,,525,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,6229987328,commit_limit,mem,phoenix
,,525,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,6229987328,commit_limit,mem,phoenix
,,526,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,20647940096,committed_as,mem,phoenix
,,526,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,20298596352,committed_as,mem,phoenix
,,526,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,20682362880,committed_as,mem,phoenix
,,526,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,20303278080,committed_as,mem,phoenix
,,526,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,12649955328,committed_as,mem,phoenix
,,526,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,12156989440,committed_as,mem,phoenix
,,527,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,11001856,dirty,mem,phoenix
,,527,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,5173248,dirty,mem,phoenix
,,527,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,7991296,dirty,mem,phoenix
,,527,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,9396224,dirty,mem,phoenix
,,527,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,4554752,dirty,mem,phoenix
,,527,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,6549504,dirty,mem,phoenix
,,528,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,327553024,free,mem,phoenix
,,528,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,330797056,free,mem,phoenix
,,528,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,322449408,free,mem,phoenix
,,528,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,305795072,free,mem,phoenix
,,528,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,2074411008,free,mem,phoenix
,,528,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,2236960768,free,mem,phoenix
,,529,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,0,high_free,mem,phoenix
,,529,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,0,high_free,mem,phoenix
,,529,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,0,high_free,mem,phoenix
,,529,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,0,high_free,mem,phoenix
,,529,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,0,high_free,mem,phoenix
,,529,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,0,high_free,mem,phoenix
,,530,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,0,high_total,mem,phoenix
,,530,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,0,high_total,mem,phoenix
,,530,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,0,high_total,mem,phoenix
,,530,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,0,high_total,mem,phoenix
,,530,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,0,high_total,mem,phoenix
,,530,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,0,high_total,mem,phoenix
,,531,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,2097152,huge_page_size,mem,phoenix
,,531,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,2097152,huge_page_size,mem,phoenix
,,531,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,2097152,huge_page_size,mem,phoenix
,,531,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,2097152,huge_page_size,mem,phoenix
,,531,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,2097152,huge_page_size,mem,phoenix
,,531,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,2097152,huge_page_size,mem,phoenix
,,532,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,0,huge_pages_free,mem,phoenix
,,532,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,0,huge_pages_free,mem,phoenix
,,532,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,0,huge_pages_free,mem,phoenix
,,532,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,0,huge_pages_free,mem,phoenix
,,532,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,0,huge_pages_free,mem,phoenix
,,532,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,0,huge_pages_free,mem,phoenix
,,533,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,0,huge_pages_total,mem,phoenix
,,533,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,0,huge_pages_total,mem,phoenix
,,533,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,0,huge_pages_total,mem,phoenix
,,533,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,0,huge_pages_total,mem,phoenix
,,533,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,0,huge_pages_total,mem,phoenix
,,533,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,0,huge_pages_total,mem,phoenix
,,534,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,4895055872,inactive,mem,phoenix
,,534,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,4882067456,inactive,mem,phoenix
,,534,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,4907663360,inactive,mem,phoenix
,,534,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,4891164672,inactive,mem,phoenix
,,534,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,3329228800,inactive,mem,phoenix
,,534,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,3183714304,inactive,mem,phoenix
,,535,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,0,low_free,mem,phoenix
,,535,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,0,low_free,mem,phoenix
,,535,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,0,low_free,mem,phoenix
,,535,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,0,low_free,mem,phoenix
,,535,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,0,low_free,mem,phoenix
,,535,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,0,low_free,mem,phoenix
,,536,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,0,low_total,mem,phoenix
,,536,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,0,low_total,mem,phoenix
,,536,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,0,low_total,mem,phoenix
,,536,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,0,low_total,mem,phoenix
,,536,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,0,low_total,mem,phoenix
,,536,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,0,low_total,mem,phoenix
,,537,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,940789760,mapped,mem,phoenix
,,537,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,933486592,mapped,mem,phoenix
,,537,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,953479168,mapped,mem,phoenix
,,537,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,937123840,mapped,mem,phoenix
,,537,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,706232320,mapped,mem,phoenix
,,537,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,671584256,mapped,mem,phoenix
,,538,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,68616192,page_tables,mem,phoenix
,,538,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,68218880,page_tables,mem,phoenix
,,538,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,68661248,page_tables,mem,phoenix
,,538,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,68354048,page_tables,mem,phoenix
,,538,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,41545728,page_tables,mem,phoenix
,,538,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,40407040,page_tables,mem,phoenix
,,539,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,763633664,shared,mem,phoenix
,,539,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,777383936,shared,mem,phoenix
,,539,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,755793920,shared,mem,phoenix
,,539,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,789032960,shared,mem,phoenix
,,539,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,406409216,shared,mem,phoenix
,,539,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,345477120,shared,mem,phoenix
,,540,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,457818112,slab,mem,phoenix
,,540,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,457854976,slab,mem,phoenix
,,540,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,457789440,slab,mem,phoenix
,,540,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,457736192,slab,mem,phoenix
,,540,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,454139904,slab,mem,phoenix
,,540,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,453447680,slab,mem,phoenix
,,541,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,279097344,sreclaimable,mem,phoenix
,,541,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,279195648,sreclaimable,mem,phoenix
,,541,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:40Z,279064576,sreclaimable,mem,phoenix
,,541,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:50Z,279015424,sreclaimable,mem,phoenix
,,541,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:00Z,278183936,sreclaimable,mem,phoenix
,,541,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:44:10Z,277979136,sreclaimable,mem,phoenix
,,542,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:20Z,178720768,sunreclaim,mem,phoenix
,,542,2022-04-29T17:43:16.852842169Z,2022-04-29T17:44:16.852842169Z,2022-04-29T17:43:30Z,178659328,sunreclaim,mem,phoenix
